pointId,id,name,countryId,townId,address,longitude,latitude,categoryId,seq,installer_name,status,renewable_type,equipment_type,location_type,capacity_kw
996860,Q_Q09_0289_0396-0002,嘉義縣東石鄉栗子崙段0396-0002地號,16,277,0396-0002,120.182448,23.429681,REVO_PV,996860,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996861,Q_Q09_0289_0397-0000,嘉義縣東石鄉栗子崙段0397-0000地號,16,277,0397-0000,120.182012,23.427556,REVO_PV,996861,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996862,Q_Q09_0289_0398-0000,嘉義縣東石鄉栗子崙段0398-0000地號,16,277,0398-0000,120.181610,23.428152,REVO_PV,996862,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996863,Q_Q09_0289_0399-0000,嘉義縣東石鄉栗子崙段0399-0000地號,16,277,0399-0000,120.181561,23.427225,REVO_PV,996863,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996864,Q_Q09_0289_0401-0000,嘉義縣東石鄉栗子崙段0401-0000地號,16,277,0401-0000,120.181807,23.426947,REVO_PV,996864,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996865,Q_Q09_1446_0723-0002,嘉義縣東石鄉慈安段0723-0002地號,16,277,0723-0002,120.180906,23.428246,REVO_PV,996865,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996866,Q_Q09_1446_0723-0003,嘉義縣東石鄉慈安段0723-0003地號,16,277,0723-0003,120.181300,23.428234,REVO_PV,996866,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996867,Q_Q09_0289_0395-0003,嘉義縣東石鄉栗子崙段0395-0003地號,16,277,0395-0003,120.182778,23.429085,REVO_PV,996867,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996868,Q_Q09_0289_0395-0005,嘉義縣東石鄉栗子崙段0395-0005地號,16,277,0395-0005,120.182500,23.429163,REVO_PV,996868,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996869,Q_Q09_1446_0711-0000,嘉義縣東石鄉慈安段0711-0000地號,16,277,0711-0000,120.181297,23.428745,REVO_PV,996869,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996870,Q_Q09_1446_0713-0000,嘉義縣東石鄉慈安段0713-0000地號,16,277,0713-0000,120.181134,23.429322,REVO_PV,996870,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996871,Q_Q09_1446_0719-0000,嘉義縣東石鄉慈安段0719-0000地號,16,277,0719-0000,120.182073,23.429416,REVO_PV,996871,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996872,Q_Q09_1446_0648-0001,嘉義縣東石鄉慈安段0648-0001地號,16,277,0648-0001,120.179033,23.428702,REVO_PV,996872,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996873,Q_Q09_1446_0712-0001,嘉義縣東石鄉慈安段0712-0001地號,16,277,0712-0001,120.179648,23.429100,REVO_PV,996873,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996874,Q_Q09_1446_0708-0000,嘉義縣東石鄉慈安段0708-0000地號,16,277,0708-0000,120.178640,23.428671,REVO_PV,996874,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996875,Q_Q09_1446_0724-0000,嘉義縣東石鄉慈安段0724-0000地號,16,277,0724-0000,120.179596,23.428147,REVO_PV,996875,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996876,Q_Q09_1446_0727-0000,嘉義縣東石鄉慈安段0727-0000地號,16,277,0727-0000,120.178849,23.428150,REVO_PV,996876,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996877,Q_Q09_1446_0790-0000,嘉義縣東石鄉慈安段0790-0000地號,16,277,0790-0000,120.179888,23.426661,REVO_PV,996877,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996878,Q_Q09_1446_0792-0000,嘉義縣東石鄉慈安段0792-0000地號,16,277,0792-0000,120.179454,23.426964,REVO_PV,996878,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996879,Q_Q09_1446_0852-0000,嘉義縣東石鄉慈安段0852-0000地號,16,277,0852-0000,120.179235,23.425908,REVO_PV,996879,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996880,Q_Q09_1446_0909-0000,嘉義縣東石鄉慈安段0909-0000地號,16,277,0909-0000,120.177313,23.423562,REVO_PV,996880,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996881,Q_Q09_1446_0912-0000,嘉義縣東石鄉慈安段0912-0000地號,16,277,0912-0000,120.178401,23.422396,REVO_PV,996881,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996882,Q_Q09_1446_0913-0000,嘉義縣東石鄉慈安段0913-0000地號,16,277,0913-0000,120.178454,23.422637,REVO_PV,996882,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996883,Q_Q09_1446_0914-0000,嘉義縣東石鄉慈安段0914-0000地號,16,277,0914-0000,120.178585,23.422997,REVO_PV,996883,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996884,Q_Q09_1446_0928-0000,嘉義縣東石鄉慈安段0928-0000地號,16,277,0928-0000,120.180215,23.422747,REVO_PV,996884,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996885,Q_Q09_1446_0929-0000,嘉義縣東石鄉慈安段0929-0000地號,16,277,0929-0000,120.180459,23.422435,REVO_PV,996885,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996886,Q_Q09_1446_0929-0001,嘉義縣東石鄉慈安段0929-0001地號,16,277,0929-0001,120.180350,23.422271,REVO_PV,996886,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996887,Q_Q09_1446_0931-0001,嘉義縣東石鄉慈安段0931-0001地號,16,277,0931-0001,120.179342,23.422265,REVO_PV,996887,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996888,Q_Q09_1446_0951-0000,嘉義縣東石鄉慈安段0951-0000地號,16,277,0951-0000,120.179429,23.420932,REVO_PV,996888,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996889,Q_Q09_1446_0952-0000,嘉義縣東石鄉慈安段0952-0000地號,16,277,0952-0000,120.179715,23.420283,REVO_PV,996889,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996890,Q_Q09_1446_0953-0000,嘉義縣東石鄉慈安段0953-0000地號,16,277,0953-0000,120.180537,23.421723,REVO_PV,996890,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996891,Q_Q09_1446_0953-0001,嘉義縣東石鄉慈安段0953-0001地號,16,277,0953-0001,120.180451,23.421380,REVO_PV,996891,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996892,Q_Q09_1446_0953-0003,嘉義縣東石鄉慈安段0953-0003地號,16,277,0953-0003,120.180402,23.420543,REVO_PV,996892,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996893,Q_Q09_1446_0966-0000,嘉義縣東石鄉慈安段0966-0000地號,16,277,0966-0000,120.178942,23.420796,REVO_PV,996893,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996894,Q_Q09_1446_0970-0000,嘉義縣東石鄉慈安段0970-0000地號,16,277,0970-0000,120.179170,23.420081,REVO_PV,996894,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996895,Q_Q09_1446_0957-0001,嘉義縣東石鄉慈安段0957-0001地號,16,277,0957-0001,120.182162,23.421190,REVO_PV,996895,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996896,Q_Q09_1446_0957-0002,嘉義縣東石鄉慈安段0957-0002地號,16,277,0957-0002,120.182164,23.420996,REVO_PV,996896,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996897,Q_Q09_1448_0380-0000,嘉義縣東石鄉新掌潭段0380-0000地號,16,277,0380-0000,120.175630,23.416902,REVO_PV,996897,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996898,Q_Q09_1448_0380-0001,嘉義縣東石鄉新掌潭段0380-0001地號,16,277,0380-0001,120.175255,23.417087,REVO_PV,996898,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996899,Q_Q09_1448_0380-0003,嘉義縣東石鄉新掌潭段0380-0003地號,16,277,0380-0003,120.174699,23.417612,REVO_PV,996899,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996900,Q_Q09_1448_0380-0004,嘉義縣東石鄉新掌潭段0380-0004地號,16,277,0380-0004,120.174564,23.417286,REVO_PV,996900,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996901,Q_Q09_1448_0380-0005,嘉義縣東石鄉新掌潭段0380-0005地號,16,277,0380-0005,120.174678,23.417068,REVO_PV,996901,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996902,Q_Q09_1448_0383-0000,嘉義縣東石鄉新掌潭段0383-0000地號,16,277,0383-0000,120.175066,23.416543,REVO_PV,996902,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996903,Q_Q09_1448_0384-0000,嘉義縣東石鄉新掌潭段0384-0000地號,16,277,0384-0000,120.174435,23.416886,REVO_PV,996903,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996904,Q_Q09_1448_0415-0000,嘉義縣東石鄉新掌潭段0415-0000地號,16,277,0415-0000,120.173859,23.414706,REVO_PV,996904,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996905,Q_Q09_1448_0416-0000,嘉義縣東石鄉新掌潭段0416-0000地號,16,277,0416-0000,120.174610,23.414549,REVO_PV,996905,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996906,Q_Q09_1448_0420-0000,嘉義縣東石鄉新掌潭段0420-0000地號,16,277,0420-0000,120.173998,23.414435,REVO_PV,996906,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996907,Q_Q09_1448_0432-0000,嘉義縣東石鄉新掌潭段0432-0000地號,16,277,0432-0000,120.174265,23.413074,REVO_PV,996907,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996908,Q_Q03_1405_0380-0000,嘉義縣布袋鎮建興段0380-0000地號,16,271,0380-0000,120.176612,23.415582,REVO_PV,996908,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996909,Q_Q03_1405_0381-0000,嘉義縣布袋鎮建興段0381-0000地號,16,271,0381-0000,120.176071,23.415751,REVO_PV,996909,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996910,Q_Q03_1405_0382-0000,嘉義縣布袋鎮建興段0382-0000地號,16,271,0382-0000,120.176054,23.415391,REVO_PV,996910,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996911,Q_Q03_1405_0383-0000,嘉義縣布袋鎮建興段0383-0000地號,16,271,0383-0000,120.176021,23.415081,REVO_PV,996911,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996912,Q_Q03_1454_1340-0000,嘉義縣布袋鎮過溝新段1340-0000地號,16,271,1340-0000,120.176269,23.414780,REVO_PV,996912,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996913,Q_Q03_1454_1341-0000,嘉義縣布袋鎮過溝新段1341-0000地號,16,271,1341-0000,120.176105,23.414500,REVO_PV,996913,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996914,Q_Q03_1454_1342-0000,嘉義縣布袋鎮過溝新段1342-0000地號,16,271,1342-0000,120.175621,23.414303,REVO_PV,996914,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996915,Q_Q03_1454_1343-0000,嘉義縣布袋鎮過溝新段1343-0000地號,16,271,1343-0000,120.176042,23.414075,REVO_PV,996915,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996916,Q_Q03_1454_1345-0000,嘉義縣布袋鎮過溝新段1345-0000地號,16,271,1345-0000,120.175879,23.413576,REVO_PV,996916,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996917,Q_Q03_1454_1352-0000,嘉義縣布袋鎮過溝新段1352-0000地號,16,271,1352-0000,120.175446,23.412803,REVO_PV,996917,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996918,Q_Q03_1454_1353-0000,嘉義縣布袋鎮過溝新段1353-0000地號,16,271,1353-0000,120.175702,23.412924,REVO_PV,996918,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996919,Q_Q03_1454_1354-0000,嘉義縣布袋鎮過溝新段1354-0000地號,16,271,1354-0000,120.175691,23.412532,REVO_PV,996919,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996920,Q_Q03_1454_1355-0000,嘉義縣布袋鎮過溝新段1355-0000地號,16,271,1355-0000,120.175886,23.412662,REVO_PV,996920,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996921,Q_Q03_1454_1356-0000,嘉義縣布袋鎮過溝新段1356-0000地號,16,271,1356-0000,120.175978,23.412614,REVO_PV,996921,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996922,Q_Q03_1454_1357-0000,嘉義縣布袋鎮過溝新段1357-0000地號,16,271,1357-0000,120.176073,23.412577,REVO_PV,996922,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996923,Q_Q03_1405_0387-0000,嘉義縣布袋鎮建興段0387-0000地號,16,271,0387-0000,120.177462,23.414825,REVO_PV,996923,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996924,Q_Q03_1454_1313-0000,嘉義縣布袋鎮過溝新段1313-0000地號,16,271,1313-0000,120.175624,23.409944,REVO_PV,996924,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996925,Q_Q03_1454_1313-0001,嘉義縣布袋鎮過溝新段1313-0001地號,16,271,1313-0001,120.174839,23.409549,REVO_PV,996925,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996926,Q_Q03_1454_1313-0002,嘉義縣布袋鎮過溝新段1313-0002地號,16,271,1313-0002,120.175319,23.409522,REVO_PV,996926,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996927,Q_Q03_1454_1313-0003,嘉義縣布袋鎮過溝新段1313-0003地號,16,271,1313-0003,120.175759,23.409497,REVO_PV,996927,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996928,Q_Q03_1454_1313-0004,嘉義縣布袋鎮過溝新段1313-0004地號,16,271,1313-0004,120.176206,23.409472,REVO_PV,996928,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996929,Q_Q03_1454_1313-0005,嘉義縣布袋鎮過溝新段1313-0005地號,16,271,1313-0005,120.174459,23.409027,REVO_PV,996929,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996930,Q_Q03_1454_1313-0006,嘉義縣布袋鎮過溝新段1313-0006地號,16,271,1313-0006,120.174890,23.409117,REVO_PV,996930,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996931,Q_Q03_1454_1313-0007,嘉義縣布袋鎮過溝新段1313-0007地號,16,271,1313-0007,120.175804,23.409066,REVO_PV,996931,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996932,Q_Q03_1454_1313-0008,嘉義縣布袋鎮過溝新段1313-0008地號,16,271,1313-0008,120.174622,23.408810,REVO_PV,996932,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996933,Q_Q03_1454_1313-0009,嘉義縣布袋鎮過溝新段1313-0009地號,16,271,1313-0009,120.175639,23.408692,REVO_PV,996933,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996934,Q_Q03_1454_1318-0000,嘉義縣布袋鎮過溝新段1318-0000地號,16,271,1318-0000,120.176138,23.410286,REVO_PV,996934,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996935,Q_Q03_1454_1322-0000,嘉義縣布袋鎮過溝新段1322-0000地號,16,271,1322-0000,120.176343,23.411211,REVO_PV,996935,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996936,Q_Q03_1454_1329-0000,嘉義縣布袋鎮過溝新段1329-0000地號,16,271,1329-0000,120.176473,23.412526,REVO_PV,996936,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996937,Q_Q03_1454_1330-0000,嘉義縣布袋鎮過溝新段1330-0000地號,16,271,1330-0000,120.176221,23.412435,REVO_PV,996937,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996938,Q_Q03_1454_1331-0000,嘉義縣布袋鎮過溝新段1331-0000地號,16,271,1331-0000,120.176612,23.412683,REVO_PV,996938,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996939,Q_Q03_1454_1367-0000,嘉義縣布袋鎮過溝新段1367-0000地號,16,271,1367-0000,120.175174,23.411109,REVO_PV,996939,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996940,Q_Q03_1454_1379-0000,嘉義縣布袋鎮過溝新段1379-0000地號,16,271,1379-0000,120.174489,23.409509,REVO_PV,996940,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996941,Q_Q03_1454_1380-0000,嘉義縣布袋鎮過溝新段1380-0000地號,16,271,1380-0000,120.173835,23.409102,REVO_PV,996941,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996942,Q_Q03_1454_1382-0000,嘉義縣布袋鎮過溝新段1382-0000地號,16,271,1382-0000,120.173959,23.409496,REVO_PV,996942,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996943,Q_Q03_1454_1383-0000,嘉義縣布袋鎮過溝新段1383-0000地號,16,271,1383-0000,120.173814,23.409873,REVO_PV,996943,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996944,Q_Q03_1454_1387-0000,嘉義縣布袋鎮過溝新段1387-0000地號,16,271,1387-0000,120.173315,23.410154,REVO_PV,996944,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996945,Q_Q03_1454_1388-0000,嘉義縣布袋鎮過溝新段1388-0000地號,16,271,1388-0000,120.173301,23.410011,REVO_PV,996945,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996946,Q_Q03_1454_1389-0000,嘉義縣布袋鎮過溝新段1389-0000地號,16,271,1389-0000,120.173308,23.409742,REVO_PV,996946,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996947,Q_Q03_1454_1390-0000,嘉義縣布袋鎮過溝新段1390-0000地號,16,271,1390-0000,120.172876,23.409973,REVO_PV,996947,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996948,Q_Q03_1454_1392-0000,嘉義縣布袋鎮過溝新段1392-0000地號,16,271,1392-0000,120.173293,23.408986,REVO_PV,996948,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996949,Q_Q03_1454_1392-0001,嘉義縣布袋鎮過溝新段1392-0001地號,16,271,1392-0001,120.172824,23.409733,REVO_PV,996949,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996950,Q_Q09_1419_0024-0000,嘉義縣東石鄉栗子崙段中洲小段0024-0000地號,16,277,0024-0000,120.197306,23.443474,REVO_PV,996950,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996951,Q_Q09_0289_0392-0003,嘉義縣東石鄉栗子崙段0392-0003地號,16,277,0392-0003,120.183285,23.430078,REVO_PV,996951,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996952,Q_Q09_1446_0951-0001,嘉義縣東石鄉慈安段0951-0001地號,16,277,0951-0001,120.179619,23.420952,REVO_PV,996952,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996953,Q_Q09_1446_0952-0001,嘉義縣東石鄉慈安段0952-0001地號,16,277,0952-0001,120.179936,23.420785,REVO_PV,996953,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996954,Q_Q09_1446_0966-0001,嘉義縣東石鄉慈安段0966-0001地號,16,277,0966-0001,120.179026,23.420541,REVO_PV,996954,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996955,Q_Q09_1446_0970-0001,嘉義縣東石鄉慈安段0970-0001地號,16,277,0970-0001,120.178552,23.419683,REVO_PV,996955,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996956,Q_Q09_1446_0970-0002,嘉義縣東石鄉慈安段0970-0002地號,16,277,0970-0002,120.179435,23.419908,REVO_PV,996956,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996957,Q_Q09_1446_0970-0003,嘉義縣東石鄉慈安段0970-0003地號,16,277,0970-0003,120.178862,23.419551,REVO_PV,996957,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996958,Q_Q09_1446_0637-0001,嘉義縣東石鄉慈安段0637-0001地號,16,277,0637-0001,120.182801,23.430834,REVO_PV,996958,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
996959,Q_Q09_1446_0637-0002,嘉義縣東石鄉慈安段0637-0002地號,16,277,0637-0002,120.182812,23.430367,REVO_PV,996959,廣宇能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,34515.25000
1021520,Q_Q03_1442_0279-0000,嘉義縣布袋鎮上江山段0279-0000地號,16,271,0279-0000,120.206121,23.384175,REVO_PV,1021520,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021521,Q_Q03_1442_0280-0000,嘉義縣布袋鎮上江山段0280-0000地號,16,271,0280-0000,120.206126,23.384004,REVO_PV,1021521,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021522,Q_Q03_1442_0281-0000,嘉義縣布袋鎮上江山段0281-0000地號,16,271,0281-0000,120.205792,23.383997,REVO_PV,1021522,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021523,Q_Q03_1442_0282-0000,嘉義縣布袋鎮上江山段0282-0000地號,16,271,0282-0000,120.206147,23.383681,REVO_PV,1021523,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021524,Q_Q03_1442_0283-0000,嘉義縣布袋鎮上江山段0283-0000地號,16,271,0283-0000,120.206134,23.383476,REVO_PV,1021524,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021526,Q_Q03_1442_0288-0000,嘉義縣布袋鎮上江山段0288-0000地號,16,271,0288-0000,120.206091,23.383103,REVO_PV,1021526,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021527,Q_Q03_1442_0289-0000,嘉義縣布袋鎮上江山段0289-0000地號,16,271,0289-0000,120.205932,23.382912,REVO_PV,1021527,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021528,Q_Q03_1442_0290-0000,嘉義縣布袋鎮上江山段0290-0000地號,16,271,0290-0000,120.205988,23.382783,REVO_PV,1021528,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021529,Q_Q03_1442_0316-0000,嘉義縣布袋鎮上江山段0316-0000地號,16,271,0316-0000,120.205233,23.383696,REVO_PV,1021529,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021530,Q_Q03_1442_0317-0000,嘉義縣布袋鎮上江山段0317-0000地號,16,271,0317-0000,120.205016,23.383198,REVO_PV,1021530,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021531,Q_Q03_1442_0320-0000,嘉義縣布袋鎮上江山段0320-0000地號,16,271,0320-0000,120.205421,23.383044,REVO_PV,1021531,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021532,Q_Q03_1442_0978-0000,嘉義縣布袋鎮上江山段0978-0000地號,16,271,0978-0000,120.204614,23.383075,REVO_PV,1021532,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021533,Q_Q03_1442_0292-0000,嘉義縣布袋鎮上江山段0292-0000地號,16,271,0292-0000,120.205505,23.382590,REVO_PV,1021533,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021534,Q_Q03_1442_0328-0000,嘉義縣布袋鎮上江山段0328-0000地號,16,271,0328-0000,120.205495,23.381470,REVO_PV,1021534,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021535,Q_Q03_1442_0310-0000,嘉義縣布袋鎮上江山段0310-0000地號,16,271,0310-0000,120.206281,23.380976,REVO_PV,1021535,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021536,Q_Q03_1442_0331-0000,嘉義縣布袋鎮上江山段0331-0000地號,16,271,0331-0000,120.206279,23.380790,REVO_PV,1021536,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021537,Q_Q03_1442_0332-0000,嘉義縣布袋鎮上江山段0332-0000地號,16,271,0332-0000,120.205909,23.380901,REVO_PV,1021537,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021538,Q_Q03_1442_0333-0000,嘉義縣布袋鎮上江山段0333-0000地號,16,271,0333-0000,120.205654,23.380597,REVO_PV,1021538,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021539,Q_Q03_1442_0333-0001,嘉義縣布袋鎮上江山段0333-0001地號,16,271,0333-0001,120.205470,23.380595,REVO_PV,1021539,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021540,Q_Q03_1442_0334-0000,嘉義縣布袋鎮上江山段0334-0000地號,16,271,0334-0000,120.205272,23.380593,REVO_PV,1021540,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1021541,Q_Q03_1442_0335-0000,嘉義縣布袋鎮上江山段0335-0000地號,16,271,0335-0000,120.205092,23.380593,REVO_PV,1021541,泰陽光電股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
